200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;27;16.4;18.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;28;14.9;18.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;29;15.4;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;30;16.0;18.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;31;13.7;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;01;5.1;24.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;02;8.2;21.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;03;4.2;22.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;04;7.4;14.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;05;2.5;14.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;06;-3.4;22.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;07;1.0;21.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;08;6.3;17.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;09;0.6;20.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;10;4.5;21.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;11;0.1;20.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;12;2.7;21.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;13;-2.6;19.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;14;-4.1;19.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;15;-4.7;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;16;-0.4;22.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;17;-2.3;19.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;18;-3.9;21.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;19;3.3;22.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;20;3.6;23.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;21;4.9;22.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;22;-1.9;23.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;23;1.9;22.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;24;0.3;21.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;25;-3.3;19.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;26;-3.9;23.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;27;-0.4;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;28;4.1;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;29;1.0;24.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;30;-0.4;21.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;31;-1.8;21.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;01;13.4;15.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;02;13.2;16.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;03;12.5;17.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;04;13.4;16.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;05;9.3;17.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;06;10.9;17.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;07;12.2;16.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;08;12.9;20.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;09;12.3;19.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;10;13.4;16.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;11;14.2;16.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;12;12.5;16.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;13;12.8;17.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;14;11.9;16.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;15;12.4;16.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;16;9.9;16.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;17;13.7;17.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;18;10.0;15.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;19;12.0;15.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;20;10.3;15.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;21;12.1;19.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;22;11.6;15.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;23;12.8;18.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;24;13.3;18.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;25;11.6;17.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;26;12.6;18.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;27;13.8;20.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;28;13.6;16.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;29;14.0;16.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;30;12.8;19.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;31;13.2;16.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;01;16.2;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;02;18.9;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;03;18.2;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;04;14.0;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;05;13.9;22.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;06;19.8;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;07;16.8;20.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;08;11.3;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;09;11.4;21.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;10;17.8;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;11;17.7;19.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;12;16.5;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;13;10.5;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;14;10.1;21.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;15;17.8;19.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;16;12.7;18.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;17;8.1;20.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;18;18.0;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;19;11.9;19.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;20;15.1;19.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;21;16.4;19.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;22;17.0;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;23;18.0;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;24;19.3;22.5
